MonthYear,Region,Organization,Type 1,Type 2,Type 3,Total Attendances,Type 1 < 4h,Type 2 < 4h,Type 3 < 4h,Total Attendances < 4h,Type 1 > 4h,Type 2 > 4h,Type 3 > 4h,Total Attendances > 4 hours,Emergency Admissions via Type 1 A&E,Emergency Admissions via Type 2 A&E,Emergency Admissions via Type 3 and 4 A&E,Total Emergency Admissions via A&E,Other Emergency admissions (i.e not via A&E),Total Emergency Admissions,>4h decision to admit,>12h decision to admit,Year,CovidPeriod,Within_4h_%,Over_4h_%,Type1_Over4h_%,Type1_Under4h_%
2023-12-01,Midlands England,Coventry And Warwickshire Partnership NHS Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,49.0,55.0,0.0,0.0,2023,Post-COVID,,,,
2023-12-01,North-West England,Liverpool University Hospitals NHS Foundation Trust,16803.0,206.0,8054.0,25063.0,9496.0,206.0,6778.0,16480.0,7307.0,0.0,1276.0,8583.0,5498.0,0.0,0.0,5498.0,2027.0,7525.0,3264.0,1165.0,2023,Post-COVID,65.75429916610143,34.245700833898574,43.486282211509845,56.51371778849015
2023-12-01,London Region,North East London NHS Foundation Trust,0.0,0.0,1595.0,1595.0,0.0,0.0,1564.0,1564.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Post-COVID,98.05642633228841,1.9435736677115987,,
2023-12-01,North-West England,Liverpool Women's NHS Foundation Trust,0.0,1313.0,0.0,1313.0,0.0,1199.0,0.0,1199.0,0.0,114.0,0.0,114.0,0.0,91.0,0.0,91.0,12.0,103.0,0.0,0.0,2023,Post-COVID,91.31759329779132,8.682406702208683,,
2023-12-01,North-West England,Mersey And West Lancashire Teaching Hospitals NHS Trust,17921.0,0.0,7181.0,25102.0,10152.0,0.0,6986.0,17138.0,7769.0,0.0,195.0,7964.0,7146.0,0.0,0.0,7146.0,527.0,7673.0,785.0,384.0,2023,Post-COVID,68.27344434706399,31.72655565293602,43.35137548127895,56.64862451872106
2023-12-01,North-West England,Mersey Care NHS Foundation Trust,0.0,0.0,11255.0,11255.0,0.0,0.0,9744.0,9744.0,0.0,0.0,1511.0,1511.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0,0.0,2023,Post-COVID,86.57485561972457,13.425144380275434,,
2023-12-01,North-West England,Mid Cheshire Hospitals NHS Foundation Trust,6887.0,0.0,2485.0,9372.0,3272.0,0.0,2439.0,5711.0,3615.0,0.0,46.0,3661.0,2346.0,0.0,0.0,2346.0,979.0,3325.0,1167.0,660.0,2023,Post-COVID,60.93683311993171,39.06316688006829,52.490198925511834,47.509801074488166
2023-12-01,North-West England,Miriam Minor Emergency,0.0,0.0,1785.0,1785.0,0.0,0.0,1785.0,1785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Post-COVID,100.0,0.0,,
2023-12-01,North-West England,Northern Care Alliance NHS Foundation Trust,23991.0,0.0,7238.0,31229.0,11429.0,0.0,6717.0,18146.0,12562.0,0.0,521.0,13083.0,6939.0,0.0,418.0,7357.0,1445.0,8802.0,2095.0,818.0,2023,Post-COVID,58.10624739825162,41.893752601748375,52.36130215497479,47.63869784502522
2023-12-01,North-West England,Rossendale Miu & Ooh,0.0,0.0,767.0,767.0,0.0,0.0,767.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Post-COVID,100.0,0.0,,
2023-12-01,North-West England,Skelmersdale Walk In Centre,0.0,0.0,1965.0,1965.0,0.0,0.0,1890.0,1890.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Post-COVID,96.18320610687023,3.816793893129771,,
2023-12-01,North-West England,Stockport NHS Foundation Trust,9435.0,0.0,0.0,9435.0,5336.0,0.0,0.0,5336.0,4099.0,0.0,0.0,4099.0,2618.0,0.0,0.0,2618.0,714.0,3332.0,1310.0,505.0,2023,Post-COVID,56.55537890832009,43.44462109167991,43.44462109167991,56.55537890832009
2023-12-01,North-West England,Tameside And Glossop Integrated Care NHS Foundation Trust,8535.0,0.0,3290.0,11825.0,4181.0,0.0,3238.0,7419.0,4354.0,0.0,52.0,4406.0,2454.0,0.0,0.0,2454.0,485.0,2939.0,728.0,156.0,2023,Post-COVID,62.7399577167019,37.2600422832981,51.01347393087288,48.98652606912712
2023-12-01,North-West England,The Christie NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,659.0,0.0,0.0,2023,Post-COVID,,,,
2023-12-01,North-West England,The Walton Centre NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,0.0,2023,Post-COVID,,,,
2023-12-01,North-West England,University Hospitals Of Morecambe Bay NHS Foundation Trust,7695.0,0.0,4125.0,11820.0,4852.0,0.0,3972.0,8824.0,2843.0,0.0,153.0,2996.0,3029.0,0.0,49.0,3078.0,910.0,3988.0,906.0,305.0,2023,Post-COVID,74.65313028764805,25.346869712351943,36.94606887589344,63.05393112410657
2023-12-01,North-West England,Warrington And Halton Teaching Hospitals NHS Foundation Trust,7076.0,0.0,3068.0,10144.0,3344.0,0.0,2871.0,6215.0,3732.0,0.0,197.0,3929.0,1854.0,0.0,0.0,1854.0,191.0,2045.0,1521.0,767.0,2023,Post-COVID,61.26774447949527,38.73225552050473,52.74166195590729,47.25833804409271
2023-12-01,North-West England,Manchester University NHS Foundation Trust,26990.0,3391.0,12454.0,42835.0,13449.0,3280.0,11130.0,27859.0,13541.0,111.0,1324.0,14976.0,5869.0,170.0,180.0,6219.0,474.0,6693.0,3925.0,552.0,2023,Post-COVID,65.03793626707132,34.96206373292868,50.17043349388663,49.82956650611337
2023-12-01,North-West England,Liverpool Heart And Chest Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,238.0,0.0,0.0,2023,Post-COVID,,,,
2023-12-01,South-West England,Wiltshire Health & Care,0.0,0.0,2014.0,2014.0,0.0,0.0,2002.0,2002.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Post-COVID,99.40417080436941,0.5958291956305859,,
2023-12-01,South-West England,University Hospitals Plymouth NHS Trust,8856.0,121.0,3572.0,12549.0,3368.0,121.0,3218.0,6707.0,5488.0,0.0,354.0,5842.0,2961.0,0.0,0.0,2961.0,1117.0,4078.0,1277.0,607.0,2023,Post-COVID,53.446489760140246,46.553510239859754,61.969286359530265,38.030713640469735
2024-01-01,North-East England,East Suffolk And North Essex NHS Foundation Trust,14562.0,0.0,12886.0,27448.0,7301.0,0.0,12529.0,19830.0,7261.0,0.0,357.0,7618.0,5971.0,0.0,344.0,6315.0,1040.0,7355.0,1768.0,516.0,2024,Post-COVID,72.24570096181871,27.75429903818129,49.86265622854004,50.13734377145996
2024-01-01,North-West England,Mersey And West Lancashire Teaching Hospitals NHS Trust,18333.0,0.0,7799.0,26132.0,10337.0,0.0,7403.0,17740.0,7996.0,0.0,396.0,8392.0,7414.0,0.0,0.0,7414.0,640.0,8054.0,940.0,436.0,2024,Post-COVID,67.88611663860401,32.11388336139599,43.615338460699284,56.384661539300716
2024-01-01,North-West England,Mersey Care NHS Foundation Trust,0.0,0.0,12134.0,12134.0,0.0,0.0,10420.0,10420.0,0.0,0.0,1714.0,1714.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0,0.0,2024,Post-COVID,85.87440250535685,14.125597494643152,,
2024-01-01,North-West England,Mid Cheshire Hospitals NHS Foundation Trust,7330.0,0.0,2472.0,9802.0,3459.0,0.0,2429.0,5888.0,3871.0,0.0,43.0,3914.0,2546.0,0.0,0.0,2546.0,1176.0,3722.0,1325.0,655.0,2024,Post-COVID,60.06937359722505,39.93062640277494,52.81036834924966,47.18963165075034
2024-01-01,North-West England,Miriam Minor Emergency,0.0,0.0,1717.0,1717.0,0.0,0.0,1717.0,1717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,Post-COVID,100.0,0.0,,
2024-01-01,North-West England,Northern Care Alliance NHS Foundation Trust,24625.0,0.0,7423.0,32048.0,12056.0,0.0,7029.0,19085.0,12569.0,0.0,394.0,12963.0,6892.0,0.0,457.0,7349.0,1798.0,9147.0,2280.0,862.0,2024,Post-COVID,59.55129805292062,40.44870194707938,51.04162436548223,48.958375634517765
2024-01-01,North-West England,Rossendale Miu & Ooh,0.0,0.0,905.0,905.0,0.0,0.0,905.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,Post-COVID,100.0,0.0,,
2024-01-01,North-West England,Skelmersdale Walk In Centre,0.0,0.0,2057.0,2057.0,0.0,0.0,1988.0,1988.0,0.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,Post-COVID,96.6456003889159,3.3543996110841032,,
2024-01-01,North-West England,Stockport NHS Foundation Trust,9482.0,0.0,0.0,9482.0,5394.0,0.0,0.0,5394.0,4088.0,0.0,0.0,4088.0,2632.0,0.0,0.0,2632.0,772.0,3404.0,1408.0,603.0,2024,Post-COVID,56.88673275680236,43.11326724319764,43.11326724319764,56.88673275680236
2024-01-01,North-West England,Tameside And Glossop Integrated Care NHS Foundation Trust,8879.0,0.0,3446.0,12325.0,3751.0,0.0,3446.0,7197.0,5128.0,0.0,0.0,5128.0,2710.0,0.0,0.0,2710.0,585.0,3295.0,1056.0,376.0,2024,Post-COVID,58.393509127789045,41.606490872210955,57.754251604910465,42.245748395089535
2024-01-01,North-West England,The Christie NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,724.0,0.0,0.0,2024,Post-COVID,,,,
2024-01-01,North-West England,University Hospitals Of Morecambe Bay NHS Foundation Trust,8252.0,0.0,4476.0,12728.0,4968.0,0.0,4251.0,9219.0,3284.0,0.0,225.0,3509.0,3098.0,0.0,45.0,3143.0,970.0,4113.0,1180.0,509.0,2024,Post-COVID,72.43086109365179,27.569138906348208,39.79641299079011,60.20358700920989
2024-01-01,North-West England,Warrington And Halton Teaching Hospitals NHS Foundation Trust,7392.0,0.0,3292.0,10684.0,3569.0,0.0,3105.0,6674.0,3823.0,0.0,187.0,4010.0,1841.0,0.0,0.0,1841.0,248.0,2089.0,1527.0,904.0,2024,Post-COVID,62.46724073380756,37.53275926619244,51.71807359307359,48.28192640692641
2024-01-01,North-West England,Wirral Community Health And Care NHS Foundation Trust,0.0,0.0,4400.0,4400.0,0.0,0.0,4172.0,4172.0,0.0,0.0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,Post-COVID,94.81818181818183,5.181818181818182,,
2024-01-01,North-West England,Wirral University Teaching Hospital NHS Foundation Trust,8038.0,0.0,3117.0,11155.0,3763.0,0.0,3066.0,6829.0,4275.0,0.0,51.0,4326.0,2085.0,0.0,0.0,2085.0,1736.0,3821.0,1320.0,915.0,2024,Post-COVID,61.21918422232183,38.78081577767817,53.184871858671315,46.815128141328685
2024-01-01,North-West England,"Wrightington, Wigan And Leigh NHS Foundation Trust",7464.0,0.0,5248.0,12712.0,3142.0,0.0,5164.0,8306.0,4322.0,0.0,84.0,4406.0,2030.0,0.0,0.0,2030.0,804.0,2834.0,1668.0,512.0,2024,Post-COVID,65.33983637507866,34.66016362492134,57.90460878885316,42.09539121114684
2024-01-01,South-East England,Ashford And St Peter's Hospitals NHS Foundation Trust,9823.0,0.0,0.0,9823.0,5470.0,0.0,0.0,5470.0,4353.0,0.0,0.0,4353.0,2579.0,0.0,0.0,2579.0,436.0,3015.0,1059.0,215.0,2024,Post-COVID,55.685635752825,44.314364247175,44.314364247175,55.685635752825
2024-01-01,South-East England,Ashford Walk-In-Centre,0.0,0.0,2351.0,2351.0,0.0,0.0,2172.0,2172.0,0.0,0.0,179.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,Post-COVID,92.38621863037005,7.613781369629945,,
2024-01-01,South-East England,Berkshire Healthcare NHS Foundation Trust,0.0,0.0,1390.0,1390.0,0.0,0.0,1382.0,1382.0,0.0,0.0,8.0,8.0,0.0,0.0,40.0,40.0,52.0,92.0,0.0,0.0,2024,Post-COVID,99.42446043165467,0.5755395683453237,,
2024-01-01,South-East England,Bracknell Urgent Care Centre Wic,0.0,0.0,2338.0,2338.0,0.0,0.0,2295.0,2295.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,Post-COVID,98.16082121471344,1.8391787852865698,,
2024-01-01,South-East England,Brighton Station Health Centre,0.0,0.0,1812.0,1812.0,0.0,0.0,1812.0,1812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,Post-COVID,100.0,0.0,,
2024-01-01,South-East England,Buckinghamshire Healthcare NHS Trust,10055.0,1207.0,3366.0,14628.0,5739.0,1207.0,3221.0,10167.0,4316.0,0.0,145.0,4461.0,4173.0,831.0,0.0,5004.0,1125.0,6129.0,793.0,538.0,2024,Post-COVID,69.50369155045118,30.49630844954881,42.923918448533065,57.07608155146693
2024-01-01,North-West England,Manchester University NHS Foundation Trust,27771.0,3662.0,12736.0,44169.0,13845.0,3544.0,11410.0,28799.0,13926.0,118.0,1326.0,15370.0,5662.0,166.0,159.0,5987.0,426.0,6413.0,4600.0,710.0,2024,Post-COVID,65.20183839344337,34.79816160655663,50.14583558388247,49.85416441611753
2024-01-01,North-West England,Liverpool Women's NHS Foundation Trust,0.0,1500.0,0.0,1500.0,0.0,1301.0,0.0,1301.0,0.0,199.0,0.0,199.0,0.0,99.0,0.0,99.0,18.0,117.0,0.0,0.0,2024,Post-COVID,86.73333333333333,13.266666666666666,,
2024-01-01,North-West England,Liverpool University Hospitals NHS Foundation Trust,17668.0,262.0,8327.0,26257.0,9835.0,262.0,7309.0,17406.0,7833.0,0.0,1018.0,8851.0,5262.0,0.0,0.0,5262.0,2497.0,7759.0,3660.0,1427.0,2024,Post-COVID,66.29089385687627,33.70910614312374,44.33438985736925,55.66561014263075
2024-01-01,North-West England,Liverpool Heart And Chest Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,220.0,0.0,0.0,2024,Post-COVID,,,,
2024-01-01,North-East England,North Tees And Hartlepool NHS Foundation Trust,4715.0,0.0,12156.0,16871.0,2199.0,0.0,12092.0,14291.0,2516.0,0.0,64.0,2580.0,1758.0,0.0,566.0,2324.0,2338.0,4662.0,344.0,18.0,2024,Post-COVID,84.70748621895561,15.292513781044395,53.361611876988334,46.638388123011666
2024-01-01,North-East England,Northern Lincolnshire And Goole NHS Foundation Trust,15096.0,0.0,0.0,15096.0,9112.0,0.0,0.0,9112.0,5984.0,0.0,0.0,5984.0,4716.0,0.0,0.0,4716.0,566.0,5282.0,1632.0,1000.0,2024,Post-COVID,60.36036036036037,39.63963963963964,39.63963963963964,60.36036036036037
2024-01-01,North-East England,Northumbria Healthcare NHS Foundation Trust,10131.0,0.0,11264.0,21395.0,7242.0,0.0,11261.0,18503.0,2889.0,0.0,3.0,2892.0,4908.0,0.0,64.0,4972.0,1671.0,6643.0,101.0,6.0,2024,Post-COVID,86.4828230895069,13.517176910493106,28.51643470535979,71.48356529464021
2024-01-01,North-East England,Sheffield Children's NHS Foundation Trust,4597.0,0.0,481.0,5078.0,4055.0,0.0,480.0,4535.0,542.0,0.0,1.0,543.0,966.0,0.0,0.0,966.0,93.0,1059.0,7.0,0.0,2024,Post-COVID,89.30681370618355,10.693186293816463,11.790298020448118,88.20970197955188
2024-01-01,North-East England,Sheffield Teaching Hospitals NHS Foundation Trust,9386.0,1123.0,8148.0,18657.0,4782.0,1123.0,7769.0,13674.0,4604.0,0.0,379.0,4983.0,3832.0,0.0,0.0,3832.0,2775.0,6607.0,1287.0,18.0,2024,Post-COVID,73.29152596880527,26.708474031194722,49.05177924568506,50.94822075431493
2024-01-01,North-East England,South Tees Hospitals NHS Foundation Trust,10307.0,0.0,5166.0,15473.0,5751.0,0.0,4786.0,10537.0,4556.0,0.0,380.0,4936.0,2708.0,0.0,148.0,2856.0,2322.0,5178.0,761.0,70.0,2024,Post-COVID,68.09926969559879,31.900730304401215,44.2029688561172,55.797031143882805
2024-01-01,North-East England,South Tyneside And Sunderland NHS Foundation Trust,12675.0,1213.0,7220.0,21108.0,6221.0,1198.0,6890.0,14309.0,6454.0,15.0,330.0,6799.0,4570.0,14.0,0.0,4584.0,1353.0,5937.0,1023.0,44.0,2024,Post-COVID,67.78946371044154,32.21053628955846,50.91913214990138,49.08086785009862
2024-01-01,North-East England,South West Yorkshire Partnership NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,131.0,0.0,0.0,2024,Post-COVID,,,,
2024-01-01,North-East England,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,11981.0,1564.0,6408.0,19953.0,6939.0,1482.0,6408.0,14829.0,5042.0,82.0,0.0,5124.0,3512.0,8.0,0.0,3520.0,3022.0,6542.0,658.0,102.0,2024,Post-COVID,74.31965118027364,25.680348819726355,42.08329855604707,57.916701443952924
2024-01-01,North-East England,The Rotherham NHS Foundation Trust,8317.0,0.0,0.0,8317.0,4605.0,0.0,0.0,4605.0,3712.0,0.0,0.0,3712.0,2773.0,0.0,0.0,2773.0,512.0,3285.0,965.0,30.0,2024,Post-COVID,55.36852230371528,44.63147769628472,44.63147769628472,55.36852230371528
2024-01-01,North-East England,The Wilberforce Health Centre,0.0,0.0,3309.0,3309.0,0.0,0.0,3309.0,3309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,Post-COVID,100.0,0.0,,
2024-01-01,North-East England,Workington Health Limited,0.0,0.0,369.0,369.0,0.0,0.0,369.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,Post-COVID,100.0,0.0,,
2024-01-01,North-East England,York And Scarborough Teaching Hospitals NHS Foundation Trust,10691.0,355.0,8896.0,19942.0,4451.0,355.0,8611.0,13417.0,6240.0,0.0,285.0,6525.0,4617.0,0.0,0.0,4617.0,1667.0,6284.0,2074.0,1100.0,2024,Post-COVID,67.28011232574465,32.71988767425534,58.36685062201852,41.63314937798148
2024-01-01,North-West England,Alder Hey Children's NHS Foundation Trust,6405.0,0.0,0.0,6405.0,5253.0,0.0,0.0,5253.0,1152.0,0.0,0.0,1152.0,920.0,0.0,0.0,920.0,385.0,1305.0,0.0,0.0,2024,Post-COVID,82.01405152224824,17.985948477751755,17.985948477751755,82.01405152224824
2024-01-01,North-West England,Blackpool Teaching Hospitals NHS Foundation Trust,8329.0,0.0,10670.0,18999.0,4632.0,0.0,10613.0,15245.0,3697.0,0.0,57.0,3754.0,2513.0,0.0,0.0,2513.0,1559.0,4072.0,606.0,395.0,2024,Post-COVID,80.24106531922732,19.758934680772672,44.38708128226678,55.612918717733216
2024-01-01,North-West England,Bolton NHS Foundation Trust,7874.0,0.0,3344.0,11218.0,3495.0,0.0,2687.0,6182.0,4379.0,0.0,657.0,5036.0,2058.0,0.0,128.0,2186.0,705.0,2891.0,1123.0,757.0,2024,Post-COVID,55.107862364057766,44.892137635942234,55.61341122682245,44.38658877317755
2024-01-01,North-West England,Bridgewater Community Healthcare NHS Foundation Trust,0.0,0.0,3593.0,3593.0,0.0,0.0,3105.0,3105.0,0.0,0.0,488.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,Post-COVID,86.41803506818815,13.581964931811857,,
2024-01-01,North-West England,Countess Of Chester Hospital NHS Foundation Trust,6378.0,0.0,539.0,6917.0,3005.0,0.0,445.0,3450.0,3373.0,0.0,94.0,3467.0,1636.0,0.0,0.0,1636.0,1362.0,2998.0,944.0,652.0,2024,Post-COVID,49.87711435593465,50.12288564406535,52.88491690185011,47.11508309814989
2024-01-01,North-West England,East Cheshire NHS Trust,4295.0,0.0,53.0,4348.0,2151.0,0.0,53.0,2204.0,2144.0,0.0,0.0,2144.0,915.0,0.0,0.0,915.0,221.0,1136.0,761.0,566.0,2024,Post-COVID,50.68997240110396,49.31002759889604,49.91850989522701,50.081490104772996
2024-01-01,North-West England,East Lancashire Hospitals NHS Trust,12335.0,0.0,8903.0,21238.0,7688.0,0.0,7983.0,15671.0,4647.0,0.0,920.0,5567.0,3332.0,0.0,82.0,3414.0,1757.0,5171.0,1525.0,1215.0,2024,Post-COVID,73.7875506168189,26.21244938318109,37.67328739359546,62.32671260640454
2024-01-01,North-West England,Lancashire Teaching Hospitals NHS Foundation Trust,12281.0,0.0,4120.0,16401.0,6993.0,0.0,3928.0,10921.0,5288.0,0.0,192.0,5480.0,3127.0,0.0,179.0,3306.0,1448.0,4754.0,1754.0,505.0,2024,Post-COVID,66.58740320712153,33.41259679287848,43.058382867844635,56.941617132155365
2024-01-01,South-East England,Dartford And Gravesham NHS Trust,11721.0,0.0,3556.0,15277.0,7429.0,0.0,3530.0,10959.0,4292.0,0.0,26.0,4318.0,3052.0,0.0,0.0,3052.0,388.0,3440.0,1313.0,43.0,2024,Post-COVID,71.73528834195196,28.264711658048046,36.61803600375394,63.38196399624605
2024-01-01,South-East England,East Berks Primary Care Ooh(Wam),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,Post-COVID,,,,
2024-01-01,South-East England,East Kent Hospitals University NHS Foundation Trust,13343.0,0.0,12161.0,25504.0,5723.0,0.0,11815.0,17538.0,7620.0,0.0,346.0,7966.0,3682.0,0.0,488.0,4170.0,990.0,5160.0,1889.0,1368.0,2024,Post-COVID,68.76568381430363,31.234316185696358,57.10859626770591,42.89140373229409
2024-01-01,South-East England,East Sussex Healthcare NHS Trust,10101.0,0.0,3512.0,13613.0,6252.0,0.0,3464.0,9716.0,3849.0,0.0,48.0,3897.0,3762.0,0.0,0.0,3762.0,559.0,4321.0,328.0,1.0,2024,Post-COVID,71.37295232498347,28.627047675016527,38.1051381051381,61.8948618948619
2024-01-01,South-West England,Dorset Healthcare University NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,0.0,0.0,2024,Post-COVID,,,,
2024-01-01,South-West England,Gloucestershire Health And Care NHS Foundation Trust,0.0,0.0,6001.0,6001.0,0.0,0.0,5990.0,5990.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,2024,Post-COVID,99.81669721713048,0.18330278286952173,,
2024-01-01,South-West England,Gloucestershire Hospitals NHS Foundation Trust,12220.0,0.0,0.0,12220.0,6880.0,0.0,0.0,6880.0,5340.0,0.0,0.0,5340.0,2788.0,0.0,0.0,2788.0,1802.0,4590.0,1365.0,974.0,2024,Post-COVID,56.301145662847794,43.69885433715221,43.69885433715221,56.301145662847794
2024-01-01,South-West England,Great Western Hospitals NHS Foundation Trust,5402.0,0.0,5758.0,11160.0,2763.0,0.0,5436.0,8199.0,2639.0,0.0,322.0,2961.0,2419.0,0.0,0.0,2419.0,1522.0,3941.0,581.0,102.0,2024,Post-COVID,73.46774193548387,26.532258064516128,48.85227693446871,51.14772306553128
2024-01-01,South-West England,North Bristol NHS Trust,9029.0,0.0,0.0,9029.0,5715.0,0.0,0.0,5715.0,3314.0,0.0,0.0,3314.0,2910.0,0.0,0.0,2910.0,2034.0,4944.0,1156.0,318.0,2024,Post-COVID,63.29604607376233,36.70395392623768,36.70395392623768,63.29604607376233
2024-01-01,South-West England,Okehampton Medical Centre,0.0,0.0,68.0,68.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,Post-COVID,100.0,0.0,,
2024-01-01,South-West England,Paulton Memorial Hospital,0.0,0.0,816.0,816.0,0.0,0.0,805.0,805.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,Post-COVID,98.65196078431373,1.3480392156862746,,
2024-01-01,South-West England,Royal Cornwall Hospitals NHS Trust,6010.0,0.0,10528.0,16538.0,2486.0,0.0,9974.0,12460.0,3524.0,0.0,554.0,4078.0,2203.0,0.0,30.0,2233.0,1073.0,3306.0,1249.0,804.0,2024,Post-COVID,75.34163744104487,24.658362558955133,58.635607321131445,41.36439267886855
2024-01-01,South-West England,Royal Devon University Healthcare NHS Foundation Trust,12318.0,0.0,3445.0,15763.0,6766.0,0.0,3397.0,10163.0,5552.0,0.0,48.0,5600.0,3774.0,0.0,0.0,3774.0,2358.0,6132.0,1086.0,148.0,2024,Post-COVID,64.47376768381653,35.52623231618347,45.072251988959245,54.927748011040755
2024-01-01,South-West England,Royal United Hospitals Bath NHS Foundation Trust,8434.0,0.0,0.0,8434.0,4905.0,0.0,0.0,4905.0,3529.0,0.0,0.0,3529.0,2556.0,0.0,6.0,2562.0,1687.0,4249.0,798.0,21.0,2024,Post-COVID,58.15745790846574,41.84254209153427,41.84254209153427,58.15745790846574
2024-01-01,South-West England,Salisbury NHS Foundation Trust,4370.0,319.0,1860.0,6549.0,2470.0,319.0,1860.0,4649.0,1900.0,0.0,0.0,1900.0,1280.0,0.0,0.0,1280.0,819.0,2099.0,511.0,6.0,2024,Post-COVID,70.987937089632,29.012062910367998,43.47826086956522,56.52173913043478
2024-01-01,South-West England,Sirona Care & Health,0.0,0.0,7839.0,7839.0,0.0,0.0,7477.0,7477.0,0.0,0.0,362.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,Post-COVID,95.38206403878046,4.617935961219544,,
2024-01-01,South-West England,Somerset NHS Foundation Trust,12542.0,0.0,8731.0,21273.0,7036.0,0.0,8384.0,15420.0,5506.0,0.0,347.0,5853.0,3155.0,0.0,0.0,3155.0,2104.0,5259.0,963.0,124.0,2024,Post-COVID,72.48625017627978,27.513749823720207,43.90049433902089,56.09950566097911
2024-01-01,South-West England,Wiltshire Health & Care,0.0,0.0,2221.0,2221.0,0.0,0.0,2199.0,2199.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,Post-COVID,99.0094552003602,0.9905447996398019,,
2024-01-01,South-West England,University Hospitals Plymouth NHS Trust,8690.0,117.0,4174.0,12981.0,3104.0,117.0,3795.0,7016.0,5586.0,0.0,379.0,5965.0,2629.0,0.0,0.0,2629.0,1177.0,3806.0,1412.0,746.0,2024,Post-COVID,54.04822432786381,45.95177567213619,64.28078250863061,35.71921749136939
2024-01-01,South-West England,University Hospitals Dorset NHS Foundation Trust,13579.0,0.0,3563.0,17142.0,7041.0,0.0,3563.0,10604.0,6538.0,0.0,0.0,6538.0,3924.0,1.0,0.0,3925.0,2438.0,6363.0,1801.0,460.0,2024,Post-COVID,61.8597596546494,38.1402403453506,48.147875395831804,51.8521246041682
